joint_number,WT [in],dist_to_us_weld,dist_to_ds_weld,distance_along_line,feature_type,ID/OD,depth_percent,"Metal Loss Depth 
[in]","Metal Loss Depth + Tolerance
[%]",Dimension Classification,"Metal Loss Depth Tolerance [%] 
(includes seamless and HAZ and modified specs)","Dent Depth
 [%]","Dent Depth
 [in]","Is any part of the dent affecting the top of the pipe? 
[Y/N]",Length [in],Comments,Anomalies per Joint,"Was anomaly sizing reviewed by analyst? 
[Y/N]","Was anomaly sizing/dimensions manually changed? 
[Y/N]","Magnetization Level 
[kA/m] for MFL survey 
or 
Actual WT [in] for UT Survey",Elevation [ft],"Seam Position
[hh:mm]","Distance To Seam Weld 
[in]",Tool,Evaluation Pressure [PSI],SMYS [PSI],Pipe Type,"Pipe Diameter (O.D.) 
[in.]",Pdesign [PSI],"Mod B31G Psafe 
[PSI]",Mod B31G Pburst [PSI],"Mod B31G Psafe Pressure with Tolerance
[PSI]","Mod B31G Pburst Pressure with Tolerance
[PSI]",Effective Area Psafe [PSI],Effective Area Pburst [PSI],ERF,RPR,Length Tolerance [in],Width Tolerance [in],run_year,row_index,distance_raw_m,dist_to_us_weld_m,clock_position_deg,length_mm,width_mm,distance_corrected_m
14180,0.344,8.471,31.575,50836.801,Seam Weld Manufacturing Anomaly,,,,,,,,,,8.0,SWA,5,N,N,5.97,147.366,11:04,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4710,15495.0569448,2.5819608,338.0,12206.0208,,17548.76302935432
14180,0.344,18.625,21.421,50846.955,Seam Weld Manufacturing Anomaly,,,,,,,,,,10.4,SWA,5,N,N,5.97,146.848,11:04,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4711,15498.151884,5.676900000000001,333.0,12206.0208,,17549.149134197254
14180,0.344,21.506,18.54,50849.836,Seam Weld Manufacturing Anomaly,,,,,,,,,,14.7,SWA,5,N,N,5.97,146.702,11:04,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4712,15499.030012800002,6.5550288000000005,332.5,12206.0208,,17549.258683936518
14180,0.344,24.14,15.906,50852.47,Seam Weld Manufacturing Anomaly,,,,,,,,,,12.9,SWA,5,N,N,5.97,146.567,11:04,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4713,15499.832856,7.357872,332.5,12206.0208,,17549.35884152528
14190,0.344,1.155,39.055,50869.531,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,7.3,EXT ML,4,N,N,5.97,145.698,09:24,36.024,CMFL,1025,65000,E.R. WELD,24,1341.6,1458.6,2025.8,1330.2,1847.5,1450.4,2014.5,0.703,1.086,1.0,1.2,2022,4715,15505.033048800002,0.352044,102.5,12256.008000000002,124.46000000000001,17550.007584358187
14190,0.344,10.545,29.665,50878.921,Seam Weld Manufacturing Anomaly,,,,,,,,,,2.5,SWA,4,N,N,5.97,145.203,09:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4716,15507.895120800002,3.214116,286.0,12256.008000000002,,17550.364638176896
14190,0.344,14.314,25.896,50882.69,Seam Weld Manufacturing Anomaly,,,,,,,,,,4.4,SWA,4,N,N,5.97,145.004,09:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4717,15509.043912000001,4.3629072,285.0,12256.008000000002,,17550.50795402809
14190,0.344,37.221,2.989,50905.597,Seam Weld Manufacturing Anomaly,,,,,,,,,,6.1,SWA,4,N,N,5.97,143.79,09:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4718,15516.025965600002,11.344960799999999,284.5,12256.008000000002,,17551.378990431193
14210,0.344,6.293,33.911,50954.925,Seam Weld Manufacturing Anomaly,,,,,,,,,,5.9,SWA,3,N,N,5.97,140.091,01:12,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4721,15531.061140000002,1.9181064,36.5,12255.0936,,17553.254682738887
14210,0.344,8.11,32.093,50956.742,Seam Weld Manufacturing Anomaly,,,,,,,,,,10.6,SWA,3,N,N,5.97,139.919,01:12,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4722,15531.6149616,2.471928,41.0,12255.0936,,17553.32377398368
14210,0.344,31.362,8.842,50979.993,Seam Weld Manufacturing Anomaly,,,,,,,,,,9.0,SWA,3,N,N,5.97,137.721,01:12,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4723,15538.7018664,9.5591376,42.0,12255.0936,,17554.207890952668
14230,0.344,,,51055.564,Start Repair Marker,,,,,,,,,,,REPAIR MARKER START,0,,,5.97,131.053,02:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4726,15561.7359072,,,12220.0416,,17557.081470732603
14230,0.344,,,51056.148,Start Sleeve,,,,,,,,,,,2012 DIG 37 SLEEVE START,0,,,5.97,131.0,02:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4727,15561.9139104,,,12220.0416,,17557.103677274685
14230,0.344,,,51058.123,End Sleeve,,,,,,,,,,,2012 DIG 37 SLEEVE END,0,,,5.97,130.82,02:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4728,15562.5158904,,,12220.0416,,17557.178776453806
14230,0.344,,,51059.206,End Repair Marker,,,,,,,,,,,REPAIR MARKER END,0,,,5.97,130.721,02:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4729,15562.8459888,,,12220.0416,,17557.219957421396
14240,0.344,,,51100.568,Field Bend,,,,,,,,,,,BEND-COLD OVER,0,,,5.97,125.734,07:52,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4731,15575.4531264,,,12023.140800000001,,17558.792743369148
14260,0.344,,,51164.97,Field Bend,,,,,,,,,,,BEND-COLD UNDER,0,,,5.97,115.525,12:36,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4734,15595.082856,,,12226.137600000002,,17561.24162303182
14280,0.344,,,51242.999,Field Bend,,,,,,,,,,,BEND-COLD OVER,0,,,5.97,107.902,03:16,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4737,15618.866095200001,,,12203.887200000001,,17564.208668017975
14280,0.344,,,51244.127,AGM,,,,,,,,,,,AGM 24 - AT LINE MARKER 18' UPSTREAM OF DIRT RD.,0,,,5.97,107.749,03:16,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4738,15619.2099096,,,12203.887200000001,,17564.2515601061
14310,0.344,38.556,1.785,51386.549,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,18.9,EXT ML,3,N,N,5.97,85.118,11:28,22.619,CMFL,1025,65000,E.R. WELD,24,1341.6,1252.1,1739.0,1077.6,1496.7,1300.8,1806.6,0.819,0.935,1.0,1.2,2022,4742,15662.6201352,11.7518688,227.0,12295.936800000001,220.97999999999996,17569.667142530816
14310,0.344,39.17,1.171,51387.162,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,3.6,EXT ML,3,N,N,5.97,85.027,11:28,25.133,CMFL,1025,65000,E.R. WELD,24,1341.6,1487.3,2065.7,1413.5,1963.2,1475.3,2049.1,0.689,1.11,1.0,1.2,2022,4743,15662.8069776,11.939016,103.5,12295.936800000001,91.44,17569.690451795017
14310,0.344,39.403,0.938,51387.395,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,3.6,EXT ML,3,N,N,5.97,84.992,11:28,35.395,CMFL,1025,65000,E.R. WELD,24,1341.6,1461.2,2029.4,1380.2,1917.0,1443.3,2004.6,0.702,1.09,1.0,1.2,2022,4744,15662.877996,12.0100344,153.0,12295.936800000001,99.05999999999999,17569.69931159691
14320,0.5,,,51392.126,Bend,,,,,,,,,,,BEND-HOT PULLED - 5.5D - 17° OVER,0,,,4.14,84.122,UNKN,,CMFL,1025,60000,E.R. WELD,24,1800.0,,,,,,,,,,,2022,4746,15664.3200048,,,2343.9120000000003,,17569.879207402693
14340,0.5,,,51415.801,Bend,,,,,,,,,,,BEND-HOT PULLED - 5.9D - 39° UNDER,0,,,4.14,76.217,UNKN,,CMFL,1025,60000,E.R. WELD,24,1800.0,,,,,,,,,,,2022,4749,15671.5361448,,,4030.9800000000005,,17570.779446929628
14360,0.5,,,51436.909,Bend,,,,,,,,,,,BEND-HOT PULLED - 4.8D - 23° OVER,0,,,4.14,80.768,UNKN,,CMFL,1025,60000,E.R. WELD,24,1800.0,,,,,,,,,,,2022,4752,15677.9698632,,,2329.8912,,17571.582076536157
14370,0.344,11.148,29.042,51451.923,Metal Loss,External,12.0,0.041,27.0,AXGR,20.0,,,,2.4,EXT ML,10,N,N,5.97,83.082,11:08,35.395,CMFL,1025,65000,E.R. WELD,24,1341.6,1519.2,2109.9,1475.2,2048.9,1513.5,2102.1,0.675,1.133,1.0,1.2,2022,4754,15682.546130400002,3.3979104,164.5,12249.912,27.94,17572.15298239708
14370,0.344,11.499,28.691,51452.274,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.1,EXT ML,10,N,N,5.97,83.121,11:08,25.342,CMFL,1025,65000,E.R. WELD,24,1341.6,1516.5,2106.3,1477.7,2052.4,1510.1,2097.3,0.676,1.13,1.0,1.2,2022,4755,15682.6531152,3.5048952000000004,213.0,12249.912,38.099999999999994,17572.16632913727
14370,0.344,11.503,28.688,51452.277,Metal Loss,External,11.0,0.038,26.0,PITT,20.0,,,,1.7,EXT ML,10,N,N,5.97,83.121,11:08,18.85,CMFL,1025,65000,E.R. WELD,24,1341.6,1532.6,2128.6,1506.4,2092.2,1529.6,2124.4,0.669,1.142,0.6,1.2,2022,4756,15682.654029600002,3.5061144000000004,63.5,12249.912,25.4,17572.166443211972
14370,0.344,15.249,24.941,51456.024,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,1.9,EXT ML,10,N,N,5.97,83.529,11:08,25.761,CMFL,1025,65000,E.R. WELD,24,1341.6,1521.2,2112.8,1487.9,2066.5,1515.7,2105.2,0.674,1.134,1.0,1.2,2022,4757,15683.7961152,4.647895200000001,211.0,12249.912,35.559999999999995,17572.30892251535
14370,0.344,16.106,24.088,51456.877,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.4,EXT ML,10,N,N,5.97,83.623,11:08,25.552,CMFL,1025,65000,E.R. WELD,24,1341.6,1517.5,2107.6,1473.6,2046.7,1511.4,2099.2,0.676,1.131,1.0,1.2,2022,4758,15684.0561096,4.909108800000001,212.0,12249.912,50.8,17572.341357755748
14370,0.344,16.995,23.199,51457.766,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,2.0,EXT ML,10,N,N,5.97,83.72,11:08,25.342,CMFL,1025,65000,E.R. WELD,24,1341.6,1521.3,2112.9,1484.6,2061.9,1515.9,2105.4,0.674,1.133,1.0,1.2,2022,4759,15684.327076800002,5.180076000000001,212.5,12249.912,33.019999999999996,17572.375161892578
14370,0.344,17.116,23.074,51457.89,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,4.1,EXT ML,10,N,N,5.97,83.733,11:08,34.976,CMFL,1025,65000,E.R. WELD,24,1341.6,1491.6,2071.7,1407.6,1955.0,1480.8,2056.7,0.687,1.112,1.0,1.2,2022,4760,15684.364872,5.2169568,167.0,12249.912,76.19999999999999,17572.37987698028
14370,0.344,17.621,22.572,51458.392,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.7,EXT ML,10,N,N,5.97,83.788,11:08,24.504,CMFL,1025,65000,E.R. WELD,24,1341.6,1510.3,2097.6,1457.5,2024.3,1502.9,2087.3,0.679,1.126,1.0,1.2,2022,4761,15684.5178816,5.3708808,217.0,12249.912,33.019999999999996,17572.398965480494
14370,0.344,17.894,22.3,51458.665,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,3.0,EXT ML,10,N,N,5.97,83.818,11:08,33.929,CMFL,1025,65000,E.R. WELD,24,1341.6,1509.8,2096.9,1449.7,2013.5,1502.3,2086.6,0.679,1.125,1.0,1.2,2022,4762,15684.601092,5.4540912,172.0,12249.912,63.5,17572.40934627842
14370,0.344,18.675,21.516,51459.449,Metal Loss,External,18.0,0.062,33.0,PITT,20.0,,,,1.3,EXT ML,10,N,N,5.97,83.903,11:08,24.923,CMFL,1025,65000,E.R. WELD,24,1341.6,1532.0,2127.8,1513.5,2102.1,1528.6,2123.0,0.669,1.142,0.6,1.2,2022,4763,15684.8400552,5.69214,214.5,12249.912,25.4,17572.43915780066
14370,0.344,,,51466.864,Field Bend,,,,,,,,,,,BEND-COLD UNDER,10,,,5.97,84.711,11:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4764,15687.1001472,,,12249.912,,17572.72111244025
14400,0.344,,,51551.959,Field Bend,,,,,,,,,,,BEND-COLD RIGHT,0,,,5.97,96.13,01:32,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4768,15713.037103200002,,,9682.886400000001,,17575.956841375602
14420,0.344,5.712,4.797,51598.465,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,8.0,EXT ML,2,N,N,5.97,100.486,11:08,3.77,CMFL,1025,65000,E.R. WELD,24,1341.6,1444.7,2006.6,1310.8,1820.5,1439.4,1999.2,0.71,1.076,1.0,1.2,2022,4771,15727.212132,1.7410176,318.0,3203.1432000000004,53.339999999999996,17577.725227413182
14420,0.344,8.734,1.772,51601.49,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,4.6,EXT ML,2,N,N,5.97,100.633,11:08,4.189,CMFL,1025,65000,E.R. WELD,24,1341.6,1481.1,2057.1,1389.9,1930.4,1468.3,2039.3,0.692,1.106,1.0,1.2,2022,4772,15728.134152,2.6621232,313.5,3203.1432000000004,68.58,17577.840252738166
14430,0.344,,,51627.523,Field Bend,,,,,,,,,,,BEND-COLD OVER,0,,,5.97,101.253,12:24,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4774,15736.0690104,,,12196.8768,,17578.830154981235
14440,0.344,7.382,32.949,51650.659,Metal Loss,External,28.0,0.096,43.0,PITT,20.0,,,,0.6,EXT ML,1,N,N,5.97,100.976,03:04,15.499,CMFL,1025,65000,E.R. WELD,24,1341.6,1540.8,2140.0,1535.0,2131.9,1539.0,2137.5,0.665,1.149,0.6,1.2,2022,4776,15743.1208632,2.2500336,166.0,12292.888800000002,25.4,17579.70989908663
14440,0.344,,,51671.27,Field Bend,,,,,,,,,,,BEND-COLD OVER,1,,,5.97,98.344,03:04,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4777,15749.403096,,,12292.888800000002,,17580.493630317447
14460,0.5,,,51729.941,Bend,,,,,,,,,,,BEND-HOT PULLED - 5.8D - 35° UNDER,0,,,4.14,82.272,UNKN,,CMFL,1025,60000,E.R. WELD,24,1800.0,,,,,,,,,,,2022,4780,15767.2860168,,,3756.9648000000007,,17582.72458927351
14470,0.344,21.375,18.714,51757.697,Metal Loss,External,44.0,0.151,59.0,GENE,20.0,,,,5.1,EXT ML,3,N,N,5.97,89.025,07:24,26.18,CMFL,1025,65000,E.R. WELD,24,1341.6,1234.9,1715.1,1089.4,1513.0,1325.0,1840.3,0.83,0.923,1.0,1.2,2022,4782,15775.7460456,6.5151,341.5,12219.1272,121.91999999999999,17583.780008420697
14470,0.344,24.078,16.01,51760.4,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.3,EXT ML,3,N,N,5.97,90.003,07:24,15.499,CMFL,1025,65000,E.R. WELD,24,1341.6,1497.0,2079.2,1447.5,2010.4,1486.1,2064.0,0.685,1.116,1.0,1.2,2022,4783,15776.569920000002,7.338974400000001,147.5,12219.1272,53.339999999999996,17583.882789727617
14470,0.344,24.485,15.604,51760.807,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,5.1,EXT ML,3,N,N,5.97,90.149,07:24,15.917,CMFL,1025,65000,E.R. WELD,24,1341.6,1460.7,2028.7,1354.1,1880.6,1469.4,2040.9,0.702,1.087,1.0,1.2,2022,4784,15776.6939736,7.463028,146.0,12219.1272,48.26,17583.89826586225
14490,0.344,1.411,11.703,51796.414,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,2.3,EXT ML,2,N,N,5.97,102.012,08:00,14.87,CMFL,1025,65000,E.R. WELD,24,1341.6,1505.7,2091.3,1460.7,2028.7,1496.9,2079.0,0.681,1.123,1.0,1.2,2022,4787,15787.5469872,0.43007280000000003,169.0,3997.1472000000003,55.88,17585.252218505782
14490,0.344,1.427,11.686,51796.43,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,3.2,EXT ML,2,N,N,5.97,102.017,08:00,3.142,CMFL,1025,65000,E.R. WELD,24,1341.6,1494.2,2075.2,1426.9,1981.8,1483.5,2060.4,0.686,1.114,1.0,1.2,2022,4788,15787.551864000001,0.43494960000000005,225.0,3997.1472000000003,58.419999999999995,17585.252826904194
14490,0.344,,,51802.293,Field Bend,,,,,,,,,,,BEND-COLD OVER,2,,,5.97,103.457,08:00,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4789,15789.3389064,,,3997.1472000000003,,17585.475766897707
14500,0.344,0.502,26.053,51808.619,Seam Weld Manufacturing Anomaly,,,,,,,,,,7.6,SWA,8,N,N,5.97,104.928,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4791,15791.2670712,0.1530096,12.5,8093.964,,17585.7163124203
14500,0.344,1.014,25.538,51809.134,Seam Weld Manufacturing Anomaly,,,,,,,,,,11.8,SWA,8,N,N,5.97,105.047,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4792,15791.4240432,0.30906720000000004,12.5,8093.964,,17585.735895244223
14500,0.344,1.132,25.423,51809.249,Metal Loss,External,32.0,0.11,47.0,GENE,20.0,,,,1.7,EXT ML,8,N,N,5.97,105.074,12:08,34.767,CMFL,1025,65000,E.R. WELD,24,1341.6,1498.0,2080.5,1460.6,2028.6,1485.5,2063.2,0.684,1.116,1.0,1.2,2022,4793,15791.459095200002,0.3450336,170.0,8093.964,45.72,17585.740268107817
14500,0.344,6.722,19.833,51814.839,Seam Weld Manufacturing Anomaly,,,,,,,,,,11.1,*SWA,8,Y,Y,5.97,106.059,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4794,15793.162927200001,2.0488656,7.5,8093.964,,17585.952827303405
14500,0.344,8.13,18.422,51816.25,Seam Weld Manufacturing Anomaly,,,,,,,,,,8.7,*SWA,8,Y,Y,5.97,106.282,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4795,15793.593,2.4780240000000004,23.0,8093.964,,17586.006480438464
14500,0.344,14.321,12.231,51822.441,Seam Weld Manufacturing Anomaly,,,,,,,,,,6.3,SWA,8,N,N,5.97,107.262,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4796,15795.4800168,4.3650408,21.5,8093.964,,17586.241892599446
14500,0.344,,,51824.049,Field Bend,,,,,,,,,,,BEND-COLD RIGHT,8,,,5.97,107.516,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4797,15795.970135200001,,,8093.964,,17586.303036639965
14500,0.344,17.49,9.065,51825.607,Seam Weld Manufacturing Anomaly,,,,,,,,,,6.1,SWA,8,N,N,5.97,107.763,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4798,15796.445013600001,5.330952,22.0,8093.964,,17586.362279435445
14500,0.344,17.782,8.773,51825.899,Seam Weld Manufacturing Anomaly,,,,,,,,,,6.2,SWA,8,N,N,5.97,107.809,12:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4799,15796.5340152,5.4199536,19.0,8093.964,,17586.373382706486
14550,0.344,,,51974.012,Field Bend,,,,,,,,,,,BEND-COLD LEFT,2,,,5.97,120.466,01:00,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4805,15841.678857600002,,,9820.046400000001,,17592.005364841774
14550,0.344,18.494,13.72,51981.23,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,9.2,EXT ML ( NEAR SW ),2,N,N,5.97,120.8,01:00,2.094,CMFL,1025,65000,E.R. WELD,24,1341.6,1449.5,2013.2,1305.2,1812.8,1461.8,2030.2,0.707,1.077,1.0,1.2,2022,4806,15843.878904000001,5.6369712000000005,39.5,9820.046400000001,68.58,17592.279828575898
14550,0.344,31.201,1.014,51993.937,Metal Loss,External,11.0,0.038,26.0,AXGR,20.0,,,,4.3,EXT ML,2,N,N,5.97,121.387,01:00,1.885,CMFL,1025,65000,E.R. WELD,24,1341.6,1494.7,2076.0,1407.4,1954.7,1484.6,2061.9,0.686,1.113,1.0,1.2,2022,4807,15847.7519976,9.5100648,39.0,9820.046400000001,27.94,17592.76301099063
14570,0.344,12.526,20.489,52047.592,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,26.9,EXT ML ( NEAR SW ),2,N,N,5.97,123.423,11:52,1.676,CMFL,1025,65000,E.R. WELD,24,1341.6,1392.3,1933.7,1215.5,1688.2,1370.9,1904.1,0.736,1.037,1.0,1.2,2022,4810,15864.1060416,3.8179248,2.0,10062.972,53.339999999999996,17594.803237044176
14570,0.344,17.119,15.896,52052.185,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,3.4,EXT ML ( NEAR SW ),2,N,N,5.97,123.58,11:52,1.466,CMFL,1025,65000,E.R. WELD,24,1341.6,1481.2,2057.2,1405.4,1951.9,1467.8,2038.6,0.692,1.103,1.0,1.2,2022,4811,15865.505988,5.2178712,3.0,10062.972,43.18,17594.97788541365
14590,0.344,2.736,37.467,52094.327,Metal Loss Manufacturing Anomaly,Internal,16.0,0.055,,PITT,,,,,0.7,*INT MFG,8,Y,Y,5.97,125.126,12:56,16.546,CMFL,1025,65000,E.R. WELD,24,1341.6,1544.0,2144.4,1538.9,2137.3,1543.2,2143.3,0.664,1.151,,,2022,4814,15878.3508696,0.8339328000000001,106.5,12253.8744,33.019999999999996,17596.580330784043
14590,0.344,2.966,37.234,52094.56,Metal Loss Manufacturing Anomaly,Internal,25.0,0.086,,CIGR,,,,,0.4,*INT MFG,8,Y,Y,5.97,125.132,12:56,36.861,CMFL,1025,65000,E.R. WELD,24,1341.6,1545.6,2146.6,1543.4,2143.6,1545.0,2145.9,0.663,1.152,,,2022,4815,15878.421888,0.9040368000000001,211.5,12253.8744,25.4,17596.589190585935
14590,0.344,3.333,36.87,52094.925,Metal Loss Manufacturing Anomaly,Internal,23.0,0.079,,CISL,,,,,0.2,*INT MFG,8,Y,Y,5.97,125.142,12:56,17.593,CMFL,1025,65000,E.R. WELD,24,1341.6,1547.2,2148.9,1546.4,2147.8,1547.0,2148.7,0.663,1.153,,,2022,4816,15878.533140000001,1.0158984000000002,111.5,12253.8744,17.779999999999998,17596.603069674733
14590,0.344,3.543,36.66,52095.135,Metal Loss Manufacturing Anomaly,Internal,32.0,0.11,,CISL,,,,,0.2,*INT MFG,8,Y,Y,5.97,125.147,12:56,15.289,CMFL,1025,65000,E.R. WELD,24,1341.6,1547.1,2148.8,1546.5,2147.9,1546.9,2148.5,0.663,1.153,,,2022,4817,15878.597148,1.0799064,101.0,12253.8744,17.779999999999998,17596.611054903908
14590,0.344,12.011,28.192,52103.602,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,7.8,EXT ML ( ON SW ),8,N,N,5.97,125.369,12:56,0.209,CMFL,1025,65000,E.R. WELD,24,1341.6,1456.2,2022.6,1322.4,1836.7,1463.7,2032.9,0.704,1.083,1.0,1.2,2022,4818,15881.1778896,3.6609528,27.0,12253.8744,73.66,17596.93301173916
14590,0.344,17.684,22.52,52109.275,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,4.7,EXT ML ( NEAR SW ),8,N,N,5.97,125.517,12:56,2.094,CMFL,1025,65000,E.R. WELD,24,1341.6,1487.7,2066.3,1395.6,1938.3,1476.3,2050.4,0.689,1.11,1.0,1.2,2022,4819,15882.90702,5.3900832,37.5,12253.8744,58.419999999999995,17597.148727001513
14590,0.344,18.474,21.729,52110.066,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,3.0,EXT ML,8,N,N,5.97,125.537,12:56,2.094,CMFL,1025,65000,E.R. WELD,24,1341.6,1511.4,2099.2,1455.7,2021.8,1504.3,2089.3,0.678,1.128,1.0,1.2,2022,4820,15883.148116800001,5.6308752,38.0,12253.8744,55.88,17597.178804698062
14590,0.344,27.871,12.329,52119.465,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,5.8,EXT ML ( ON SW ),8,N,N,5.97,125.783,12:56,0.838,CMFL,1025,65000,E.R. WELD,24,1341.6,1467.4,2038.0,1359.8,1888.6,1452.1,2016.8,0.699,1.096,1.0,1.2,2022,4821,15886.012932,8.4950808,32.0,12253.8744,88.89999999999999,17597.53620074088
14600,0.344,,,52151.266,Field Bend,,,,,,,,,,,BEND-COLD RIGHT,0,,,5.97,126.717,11:08,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,4823,15895.705876800002,,,12206.9352,,17598.745430611885
14620,0.344,13.182,26.844,52225.256,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,3.3,EXT ML ( ON SW ),4,N,N,5.97,128.083,03:08,0.209,CMFL,1025,65000,E.R. WELD,24,1341.6,1484.6,2061.9,1411.0,1959.7,1471.8,2044.2,0.691,1.105,1.0,1.2,2022,4826,15918.2580288,4.017873600000001,93.0,12199.9248,43.18,17601.558893023626
14620,0.344,15.981,24.045,52228.054,Metal Loss,External,13.0,0.044,28.0,GENE,15.0,,,,6.4,*EXT ML ( ON SW ),4,Y,Y,5.97,128.066,03:08,0.628,CMFL,1025,65000,E.R. WELD,24,1341.6,1457.8,2024.7,1338.7,1859.3,1440.8,2001.1,0.703,1.086,0.8,1.0,2022,4827,15919.1108592,4.8710088,91.0,12199.9248,40.64,17601.665286696123
14620,0.344,17.569,22.454,52229.646,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,8.4,EXT ML ( ON SW ),4,N,N,5.97,128.056,03:08,0.838,CMFL,1025,65000,E.R. WELD,24,1341.6,1399.8,1944.2,1255.9,1744.3,1371.6,1905.1,0.732,1.042,1.0,1.2,2022,4828,15919.596100800001,5.3550312,98.0,12199.9248,71.11999999999999,17601.725822338227
14620,0.344,19.383,20.643,52231.457,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,10.2,EXT ML ( ON SW ),4,N,N,5.97,128.044,03:08,0.628,CMFL,1025,65000,E.R. WELD,24,1341.6,1424.6,1978.7,1275.1,1770.9,1403.2,1948.9,0.72,1.06,1.0,1.2,2022,4829,15920.1480936,5.9079384,96.0,12199.9248,106.67999999999999,17601.794685433615
14630,0.344,39.347,0.928,52291.444,Metal Loss,External,19.0,0.065,34.0,PITT,20.0,,,,1.1,EXT ML,1,N,N,5.97,127.616,01:28,13.823,CMFL,1025,65000,E.R. WELD,24,1341.6,1534.8,2131.7,1521.3,2112.9,1532.0,2127.8,0.668,1.144,0.6,1.2,2022,4831,15938.432131200001,11.992965600000002,109.5,12274.9056,38.099999999999994,17604.075685159158
